GLAUX_ID	LEMMA	SENT	EN_SENT	EN_LEMMA	GOLD_ORIGINAL	GOLD_NORMALIZED	PREDICTED	CORRECT	DEFINITION_GOLD	DEFINITION_PREDICTED	SENSES	MAJORITY_SENSE	ERROR_ANALYSIS
101075254	κῆρυξ	Ἀργεῖοι δὲ ἐπείτε τάχιστα ἐπύθοντο τοὺς μετὰ Παυσανίεω ἐξεληλυθότας ἐκ Σπάρτης , πέμπουσι [κήρυκα] τῶν ἡμεροδρόμων ἀνευρόντες τὸν ἄριστον ἐς τὴν Ἀττικήν , πρότερον αὐτοὶ Μαρδονίῳ ὑποδεξάμενοι σχήσειν τὸν Σπαρτιήτην μὴ ἐξιέναι ·	The Argives , however , had already promised Mardonius that they would prevent the Spartans from going out to war . As soon as they were informed that Pausanias and his army had departed from Sparta [ 22.4417,37.0667 ] ( Perseus ) Sparta , they sent as their [herald] to Attica [ 23.5,38.83 ] ( department ) , Central Greece and Euboea , Greece , Europe Attica the swiftest runner of long distances whom they could find .	herald	herald.n.01	herald.n.01	herald.n.01	TRUE	herald, trumpeter: (formal) a person who announces important news "the chieftain had a herald who announced his arrival with a trumpet"	herald, trumpeter: (formal) a person who announces important news "the chieftain had a herald who announced his arrival with a trumpet"	5	TRUE	0
118431036	θέατρον	καὶ ταῦτα μὲν δὴ τὰ περὶ τὸ [θέατρον] .	So much , then , on the subject of the [theatre] .	theatre	theater.n.01	theater.n.01	theater.n.01	TRUE	theater, theatre, house: a building where theatrical performances or motion-picture shows can be presented "the house was full"	theater, theatre, house: a building where theatrical performances or motion-picture shows can be presented "the house was full"	4	TRUE	0
119021123	μισθός	ἰδοὺ ὁ [μισθὸς] μετ’ αὐτοῦ , καὶ τὸ ἔργον ἐναντίον αὐτοῦ .	Behold , His [reward] is with Him , and His work before Him .	reward	wages.n.01	wages.n.01	wages.n.01	TRUE	wages, reward, payoff: a recompense for worthy acts or retribution for wrongdoing "the wages of sin is death/virtue is its own reward"	wages, reward, payoff: a recompense for worthy acts or retribution for wrongdoing "the wages of sin is death/virtue is its own reward"	7	FALSE	0
118661162	μισθός	Ἀντίγονος μισθοφόρους ἐμισθώσατο Γαλάτας , ὧν Κιδήριος ἦρχε , συνθέμενος ἑνὶ ἑκάστῳ δώσειν χρυσοῦν Μακεδονικὸν , ὅμηρα δοὺς τοῦ [μισθοῦ] ἄνδρας καὶ παῖδας τῶν εὐγενῶν .	Antigonus took into pay some Gallic mercenaries under the command of Ciderius , at the rate of a gold Macedonian coin each ; and gave up to them , as hostages in security of [payment] , some men and boys of rank and family .	payment	payment.n.01	wage.n.01	wage.n.01	TRUE	wage, pay, earnings, remuneration, salary: something that remunerates "wages were paid by check/he wasted his pay on drink/they saved a quarter of all their earnings"	wage, pay, earnings, remuneration, salary: something that remunerates "wages were paid by check/he wasted his pay on drink/they saved a quarter of all their earnings"	7	TRUE	0
102952995	ὠδίς	τοὺς δ’ ἥγε δόμοις ἔνι Τυνδαρέοιο τηλυγέτους [ὠδῖνι] μιῇ τέκεν ·	these her dearly - loved sons she bare at one [birth] in the house of Tyndareus ;	birth	parturition.n.01	parturiency.n.01	parturiency.n.01	TRUE	parturiency, labor, labour, confinement, lying-in, travail, childbed: concluding state of pregnancy; from the onset of contractions to the birth of a child "she was in labor for six hours"	parturiency, labor, labour, confinement, lying-in, travail, childbed: concluding state of pregnancy; from the onset of contractions to the birth of a child "she was in labor for six hours"	5	TRUE	0
107929054	φόβος	πῶς κραταιώσητε [φόβον] Θεοῦ ;	How will you strengthen the [fear] of the anointed ?	fear	fear.n.03	fear.n.01	fear.n.01	TRUE	fear, fearfulness, fright: an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight)	fear, fearfulness, fright: an emotion experienced in anticipation of some specific pain or danger (usually accompanied by a desire to flee or fight)	4	TRUE	0
101470052	πεδίον	ὡς δ’ ἀνέβησαν , θύσαντες καὶ τρόπαιον στησάμενοι κατέβησαν εἰς τὸ [πεδίον] , καὶ εἰς κώμας πολλῶν καὶ ἀγαθῶν γεμούσας ἦλθον .	When they had climbed to the top of the pass , after offering sacrifice and setting up a trophy they descended into the [plain] on the farther side , and reached villages full of many good things .	plain	plain.n.01	plain.n.01	plain.n.01	TRUE	plain, field, champaign: extensive tract of level open land "they emerged from the woods onto a vast open plain/he longed for the fields of his youth"	plain, field, champaign: extensive tract of level open land "they emerged from the woods onto a vast open plain/he longed for the fields of his youth"	3	TRUE	0
100112735	πεδίον	πᾶν δ’ ἐξηράνθη [πεδίον] , σχέτο δ’ ἀγλαὸν ὕδωρ .	by this means the [plain] was dried and the flood stayed .	plain	plain.n.01	plain.n.01	plain.n.01	TRUE	plain, field, champaign: extensive tract of level open land "they emerged from the woods onto a vast open plain/he longed for the fields of his youth"	plain, field, champaign: extensive tract of level open land "they emerged from the woods onto a vast open plain/he longed for the fields of his youth"	3	TRUE	0
100669319	δικαστής	ἡγοῦμαι δὲ Πασίων’ , ὦ ἄνδρες [δικασταί] , ἐκ τοῦ διεφθαρμένου γραμματείου τὴν ἀπολογίαν ποιήσεσθαι καὶ τοὺτοις ἰσχυριεῖσθαι μάλιστα .	But I think , men of the [jury] , that Pasion will base his defense on the falsified memorandum , and will especially rely on its contents .	jury	juror.n.01	juror.n.01	jury.n.01	FALSE	juror, juryman, jurywoman: someone who serves (or waits to be called to serve) on a jury	jury: a body of citizens sworn to give a true verdict according to the evidence presented in a court of law	6	FALSE	1a: same sense, should have been clustered together
100667661	δικαστής	ὁ μὲν ἀγών μοι μέγας ἐστίν , ὦ ἄνδρες [δικασταί] .	This trial , men of the [jury] , is an important one for me .	jury	juror.n.01	juror.n.01	jury.n.01	FALSE	juror, juryman, jurywoman: someone who serves (or waits to be called to serve) on a jury	jury: a body of citizens sworn to give a true verdict according to the evidence presented in a court of law	6	FALSE	1a: same sense, should have been clustered together
109276725	δικαστής	ἐν δὲ Θήβαις εἰκόνες ἦσαν ἀνακείμεναι [δικαστῶν] ἄχειρες , ἡ δὲ τοῦ ἀρχιδικαστοῦ καταμύουσα τοῖς ὄμμασιν , ὡς ἄδωρον ἅμα τὴν δικαιοσύνην καὶ ἀνέντευκτον οὖσαν .	In Thebes there were set up statues of [judges] without hands , and the statue of the chief justice had its eyes closed , to indicate that justice is not influenced by gifts or by intercession .	judge	judge.n.01	judge.n.01	judge.n.01	TRUE	judge, justice, jurist: a public official authorized to decide questions brought before a court of justice	judge, justice, jurist: a public official authorized to decide questions brought before a court of justice	6	FALSE	0
115981805	ὅπλον	τοῦ δ’ ἀρχιερέως ἀποκριναμένου τοῖς γραμματοφόροις , ὡς ὅρκους εἴη δεδωκὼς Δαρείῳ μὴ βαστάζειν [ὅπλα] κατ’ αὐτοῦ , καὶ τούτους ἕως ἂν ᾖ Δαρεῖος ἐν τοῖς ζῶσιν μὴ παραβήσεσθαι φήσαντος , ἀκούσας Ἀλέξανδρος παρωξύνθη , καὶ τὴν μὲν Τύρον οὐκ ἔκρινεν καταλιπεῖν ὅσον οὐδέπω μέλλουσαν αἱρεῖσθαι , παραστησάμενος δὲ ταύτην ἠπείλει στρατεύσειν ἐπὶ τὸν τῶν Ἰουδαίων ἀρχιερέα καὶ διδάξειν πάντας , πρὸς τίνας δὴ αὐτοῖς φυλακτέον τοὺς ὅρκους ·	But the high priest answered the messengers , that he had given his oath to Darius not to bear [arms] against him ; and he said that he would not transgress this while Darius was in the land of the living . Upon hearing this answer , Alexander was very angry ; and though he determined not to leave Tyre , which was just ready to be taken , yet as soon as he had taken it , he threatened that he would make an expedition against the Jewish high priest , and through him teach all men to whom they must keep their oaths .	arm	weapon.n.01	weapon.n.01	weapon.n.01	TRUE	weapon, arm, weapon_system: any instrument or instrumentality used in fighting or hunting "he was licensed to carry a weapon"	weapon, arm, weapon_system: any instrument or instrumentality used in fighting or hunting "he was licensed to carry a weapon"	11	TRUE	0
